,代码,名称,收盘价,5日均线,10日均线,20日均线,30日交易量,30日交易额
279,600138.XSHG,中青旅,11.38,8.83,9.397,9.649000000000001,330252860.0,3437297041.7399993
280,002943.XSHE,宇晶股份,28.42,20.618000000000002,21.838,22.487000000000002,65685427.0,1580359637.21
281,300644.XSHE,南京聚隆,35.12,27.377999999999997,29.659999999999997,30.614499999999992,53637270.0,1741729719.4199998
282,600143.XSHG,金发科技,16.94,12.288,12.780000000000001,13.126500000000002,1086392771.0,15207633604.41
283,002483.XSHE,润邦股份,5.2,3.9579999999999997,4.24,4.3615,219873023.0,1025190572.0299999
284,601699.XSHG,潞安环能,6.98,5.442,5.635,5.550000000000002,826718763.0,5080128551.2
285,002889.XSHE,东方嘉盛,26.01,20.432000000000002,21.921,22.6315,38660975.0,945544793.3199999
286,688181.XSHG,八亿时空,69.34,53.096000000000004,57.083000000000006,59.102499999999985,37727370.0,2371339604.4900002
287,600155.XSHG,华创阳安,14.85,11.698,12.151,12.078,606096329.0,7988303961.349998
288,300387.XSHE,富邦股份,9.22,7.228,7.853999999999999,8.123999999999999,102206920.0,883178998.1800001
289,300371.XSHE,汇中股份,15.98,12.388,13.110999999999999,13.261,56408371.0,812869326.79
290,002770.XSHE,ST科迪,1.96,1.598,1.9760000000000002,2.4040000000000004,742573940.0,1846525419.95
291,000429.XSHE,粤高速A,7.45,5.99,6.516,6.713499999999999,89327997.0,636157034.1299999
292,002631.XSHE,德尔未来,8.26,6.544,7.146000000000001,7.324000000000001,154829985.0,1205815544.5599997
293,688101.XSHG,三达膜,23.68,18.43,19.89,20.481499999999997,135219245.0,2955689135.12
294,000600.XSHE,建投能源,5.81,4.604,4.890000000000001,4.946,306529427.0,1640405654.8999999
295,300211.XSHE,亿通科技,7.09,5.554,6.063,6.2905,87440637.0,582736289.88
296,300818.XSHE,耐普矿机,35.2,27.526,29.938,31.432500000000005,13828243.0,461965457.72999996
297,300537.XSHE,广信材料,20.8,15.866,17.112000000000002,17.746500000000005,244558684.0,4608160493.85
298,600168.XSHG,武汉控股,7.88,6.168,6.651000000000001,6.9505,152798922.0,1134110961.05
299,300342.XSHE,天银机电,20.48,15.384,16.237000000000002,17.713,446639394.0,8476692375.15
300,002632.XSHE,道明光学,9.8,7.424000000000001,8.004000000000001,8.355000000000002,189974937.0,1679923075.5899997
301,002259.XSHE,*ST升达,2.54,2.028,2.193,2.181,104570023.0,249017176.9
302,603828.XSHG,柯利达,5.33,4.168000000000001,4.436999999999999,4.673499999999999,176056246.0,879358317.3699999
303,601328.XSHG,交通银行,5.58,4.5120000000000005,4.859,4.981999999999999,2354152359.0,12748072740.570002
304,300491.XSHE,通合科技,13.2,10.169999999999998,10.954,11.5035,38462334.0,470919164.06999993
305,002789.XSHE,建艺集团,14.99,11.942,13.157,13.731,29828849.0,433463763.41999996
306,600087.XSHG,退市长油,,,,,,
307,000555.XSHE,神州信息,18.16,13.935999999999998,14.738999999999999,14.815499999999997,482184686.0,7739142181.15
308,002886.XSHE,沃特股份,31.64,24.19,25.567999999999994,26.737000000000002,83513153.0,2395852192.27
309,600746.XSHG,江苏索普,7.53,5.782000000000001,6.188000000000001,6.4045000000000005,148363356.0,1017321141.8400002
310,600392.XSHG,盛和资源,8.79,6.694,6.947999999999999,7.1674999999999995,798674574.0,6271444229.12
311,300542.XSHE,新晨科技,12.24,9.608,10.311,10.712,61257205.0,703205590.96
312,000568.XSHE,泸州老窖,119.5,92.142,96.06500000000001,93.94649999999999,402399835.0,40274622206.07
313,601999.XSHG,出版传媒,7.75,6.029999999999999,6.547999999999999,6.6245,304900857.0,2160429090.09
314,002831.XSHE,裕同科技,29.6,23.592000000000002,25.673000000000002,26.7515,78137723.0,2209189021.2800007
315,300539.XSHE,横河模具,7.67,5.984,6.575,6.711500000000001,68628783.0,495617083.06000006
316,600764.XSHG,中国海防,29.2,22.386000000000003,23.951,24.779500000000006,55698716.0,1489212046.5000002
317,601618.XSHG,中国中冶,3.01,2.388,2.4849999999999994,2.504,1925915684.0,5386278160.36
318,603629.XSHG,利通电子,25.83,20.266,22.441999999999997,22.722999999999995,48082281.0,1172257671.4
319,300470.XSHE,中密控股,35.59,27.936,30.396000000000004,29.658500000000004,40209144.0,1303824075.8
320,002453.XSHE,华软科技,5.19,4.018,4.3709999999999996,4.5954999999999995,185036457.0,904837245.59
321,002636.XSHE,金安国纪,9.82,7.606,8.309999999999999,8.411499999999998,207314492.0,1855961533.59
322,002046.XSHE,轴研科技,12.29,9.858,10.327000000000002,10.3005,741493527.0,8185859645.879999
323,688377.XSHG,迪威尔,40.2,,,,,
324,000635.XSHE,英力特,7.9,6.2780000000000005,6.601000000000001,6.750500000000001,93839780.0,703730875.43
325,603927.XSHG,中科软,73.99,55.736000000000004,58.522000000000006,58.69750000000001,49445366.0,3170580468.0200005
326,688099.XSHG,晶晨股份,67.36,51.012,53.766,53.982499999999995,43919654.0,2583395060.85
327,300541.XSHE,先进数通,21.27,15.709999999999999,16.72,16.982000000000003,232395820.0,4222426045.17
328,600624.XSHG,复旦复华,10.48,8.208000000000002,9.032,9.222,477620326.0,4686644818.51
329,601228.XSHG,广州港,3.54,2.742,2.9099999999999997,2.9675,387363834.0,1247039455.1699998
330,002787.XSHE,华源控股,7.25,5.6899999999999995,6.132,6.445500000000001,47230738.0,322859783.07000005
331,300473.XSHE,德尔股份,29.17,22.182,23.328999999999997,24.273499999999995,50606205.0,1350370199.8600001
332,300409.XSHE,道氏技术,13.34,10.290000000000001,10.814,11.120999999999999,200359784.0,2414440233.09
333,300740.XSHE,御家汇,21.97,15.707999999999998,15.154999999999998,15.074000000000002,310118319.0,4959232499.68
334,000682.XSHE,东方电子,5.43,4.258,4.614000000000001,4.7765,259396060.0,1325781295.8099997
335,000889.XSHE,中嘉博创,7.73,5.87,6.186999999999999,6.380000000000001,471929699.0,3225799478.55
336,002849.XSHE,威星智能,14.99,11.716000000000001,12.758,13.216000000000003,36510922.0,511741929.2199999
337,002312.XSHE,三泰控股,5.59,4.112,4.340000000000001,4.506500000000001,351408414.0,1727017881.2400002
338,000993.XSHE,闽东电力,6.52,5.104,5.507000000000001,5.7410000000000005,56542284.0,349558980.8000001
339,600056.XSHG,中国医药,15.26,12.006,13.097,13.4335,391650448.0,5602307538.34
340,300271.XSHE,华宇软件,30.5,23.509999999999998,25.473,26.2485,232762797.0,6495435496.070001
341,300791.XSHE,仙乐健康,85.8,65.226,71.69000000000001,67.0265,76397033.0,5268777077.37
342,600211.XSHG,西藏药业,72.78,57.23199999999999,61.513999999999996,60.86049999999999,267284691.0,17179541489.66
343,002348.XSHE,高乐股份,2.79,2.1759999999999997,2.364,2.4929999999999994,311664671.0,825476175.3199999
344,600365.XSHG,通葡股份,4.39,3.37,3.7700000000000005,3.7395000000000005,390829950.0,1561505563.59
345,300323.XSHE,华灿光电,7.69,5.744000000000001,5.634,5.4935,447064433.0,2832751561.1
346,002396.XSHE,星网锐捷,40.61,31.392000000000003,33.150999999999996,33.713,235231102.0,8491290669.870001
347,002871.XSHE,伟隆股份,18.14,14.693999999999999,15.846999999999998,16.136499999999998,51847155.0,911184654.22
348,000825.XSHE,太钢不锈,3.75,2.94,3.154,3.2590000000000003,699310071.0,2455278399.41
349,002958.XSHE,青农商行,7.44,5.452,5.107000000000001,4.753,2279239760.0,13371568440.17
350,600748.XSHG,上实发展,6.0,4.806,5.116,5.125500000000001,406420910.0,2288629387.79
351,002405.XSHE,四维图新,20.6,15.807999999999998,16.39,16.183500000000002,1692165811.0,29818964605.16
352,688321.XSHG,微芯生物,67.33,52.136,56.58299999999999,58.00250000000001,51200770.0,3167791550.34
353,600389.XSHG,江山股份,19.92,15.684000000000001,17.067,17.8495,34882971.0,661554416.4399999
354,002782.XSHE,可立克,14.39,11.346,12.273,12.2225,213366849.0,2800955148.85
355,002598.XSHE,山东章鼓,6.58,5.1819999999999995,5.644999999999999,5.9205,63675493.0,398566821.74000007
356,603717.XSHG,天域生态,8.9,7.008,7.723000000000002,7.979000000000001,48135867.0,407294646.17
357,000709.XSHE,河钢股份,2.36,1.8519999999999999,1.9659999999999997,2.0204999999999997,1392039165.0,3024238461.43
358,002975.XSHE,博杰股份,101.86,78.808,84.33700000000002,83.66799999999998,88895086.0,7726739426.0
359,300562.XSHE,乐心医疗,22.29,17.594,19.505,19.380000000000003,151317329.0,3128640801.48
360,002866.XSHE,传艺科技,17.79,13.580000000000002,14.761000000000001,14.666,164002781.0,2570555750.8299994
361,000045.XSHE,深纺织A,8.33,6.593999999999999,7.225999999999999,7.198500000000001,177406497.0,1364607930.1999998
362,300837.XSHE,浙矿股份,60.07,43.112,43.82,44.57899999999999,98927246.0,4694306378.5
363,000779.XSHE,甘咨询,11.95,9.309999999999999,9.907,10.199499999999997,81021242.0,887446359.5599998
364,601216.XSHG,君正集团,3.11,2.408,2.514,2.5325,1102700971.0,3090401413.0299997
365,300441.XSHE,鲍斯股份,12.91,10.453999999999999,11.019,10.503000000000002,417144531.0,4696401482.450001
366,600355.XSHG,精伦电子,3.32,2.568,2.742,2.8575000000000004,182127773.0,555935374.47
367,601988.XSHG,中国银行,3.77,3.056,3.2940000000000005,3.378,2215275641.0,8088492293.42
368,000906.XSHE,浙商中拓,6.17,4.894,5.269,5.325,103702189.0,596636983.02
369,600853.XSHG,龙建股份,3.58,2.806,3.0230000000000006,3.161,184352589.0,622194057.6500001
370,603659.XSHG,璞泰来,123.25,94.48400000000001,99.92299999999999,97.67699999999999,69045630.0,6952866759.100001
371,600863.XSHG,内蒙华电,2.71,2.136,2.309,2.403,291887523.0,749611458.4300001
372,002482.XSHE,广田集团,3.76,3.0,3.2350000000000003,3.2849999999999993,165944659.0,586118613.41
373,601333.XSHG,广深铁路,2.56,2.0439999999999996,2.175,2.206,614930588.0,1474961582.8099997
374,002859.XSHE,洁美科技,31.57,24.792,27.43,27.777500000000003,248917252.0,7256569762.57
375,002186.XSHE,全聚德,12.19,9.302,10.154,10.6345,133432352.0,1517025846.9999998
376,002148.XSHE,北纬科技,5.69,4.468,4.7780000000000005,4.926500000000001,330742887.0,1724287973.8
377,002421.XSHE,达实智能,4.38,3.368,3.629,3.8249999999999993,838006285.0,3413094669.8999996
378,601777.XSHG,力帆股份,4.77,3.8979999999999997,4.231999999999999,4.576499999999999,1483996386.0,7133238782.96
379,002401.XSHE,中远海科,18.18,13.883999999999997,14.999,15.325499999999996,268323583.0,4339057839.000001
380,600117.XSHG,西宁特钢,3.71,2.7039999999999997,2.8680000000000003,2.963,346064232.0,1115700326.93
381,688169.XSHG,石头科技,452.2,348.698,369.304,370.96000000000004,10950282.0,4328755168.959999
382,002717.XSHE,岭南股份,4.81,3.784,4.083,4.3340000000000005,670826791.0,3089418402.4799995
383,600163.XSHG,中闽能源,3.67,2.898,3.1669999999999994,3.2585,115350973.0,401501474.28
384,300849.XSHE,锦盛新材,,,,,,
385,002366.XSHE,台海核电,5.23,3.9520000000000004,4.119,4.2700000000000005,421012010.0,1934484569.8899999
386,603106.XSHG,恒银金融,10.75,8.286,8.722,8.6705,491205145.0,4577624941.839999
387,601003.XSHG,柳钢股份,5.15,3.9820000000000007,4.252000000000001,4.383500000000001,255726298.0,1207296995.9599998
388,300365.XSHE,恒华科技,11.95,9.168000000000001,9.716000000000001,10.149,174677581.0,1899833509.72
389,002499.XSHE,*ST科林,3.53,2.7960000000000003,3.1100000000000003,3.278,30354758.0,104595096.15
390,603192.XSHG,汇得科技,28.57,22.008,24.054,25.436,48401531.0,1301593021.26
391,300175.XSHE,朗源股份,8.55,6.578,7.427,7.575500000000001,301768133.0,2394999931.04
392,603037.XSHG,凯众股份,17.58,13.772,14.899000000000001,15.295000000000002,32115063.0,523993620.53000003
393,688111.XSHG,金山办公,390.68,290.528,306.568,292.4765,30417926.0,9464886096.85
394,002649.XSHE,博彦科技,10.2,7.997999999999999,8.683000000000002,8.866999999999999,407716966.0,3850193184.7799997
395,300832.XSHE,新产业,179.18,133.826,149.93900000000002,155.52849999999995,108085739.0,17580628368.539997
396,002326.XSHE,永太科技,14.42,11.092000000000002,11.763,11.892999999999999,715743426.0,9067996209.130001
397,600038.XSHG,中直股份,53.86,38.30800000000001,39.869,40.361000000000004,178971892.0,8093170473.450001
398,000585.XSHE,*ST东电,1.5,1.1620000000000001,1.269,1.342,75526175.0,106895347.9
399,000569.XSHE,长城股份,,,,,,
400,603716.XSHG,塞力斯,16.11,12.629999999999999,13.675999999999998,14.251500000000002,37769240.0,574309661.43
401,000980.XSHE,*ST众泰,1.34,1.044,1.2499999999999998,1.555,644120496.0,1011125399.0900002
402,002167.XSHE,东方锆业,6.04,4.648000000000001,4.946000000000001,5.163500000000001,165977203.0,926550327.96
403,300046.XSHE,台基股份,22.97,17.682,18.924,19.532,288902924.0,6016655055.219999
404,601838.XSHG,成都银行,9.69,7.533999999999999,7.845999999999999,7.866999999999999,514785561.0,4495906672.03
405,002195.XSHE,二三四五,3.26,2.518,2.6769999999999996,2.7429999999999994,2947221040.0,8762288166.43
406,600059.XSHG,古越龙山,10.2,8.17,8.924000000000001,9.0095,326000095.0,3147733249.06
407,600784.XSHG,鲁银投资,4.71,3.724,4.034000000000001,4.202999999999999,61903833.0,277949152.93
408,000034.XSHE,神州数码,28.19,21.41,22.901,23.116000000000003,402357749.0,9941767592.61
409,000929.XSHE,兰州黄河,7.2,5.68,6.151999999999999,6.524499999999999,127539019.0,882137399.8299999
410,002584.XSHE,西陇科学,8.28,6.281999999999999,6.877000000000001,7.1125,897957796.0,6725020128.96
411,600600.XSHG,青岛啤酒,78.0,62.65599999999999,69.94399999999999,68.25500000000001,149141018.0,10781117559.060001
412,688002.XSHG,睿创微纳,71.22,51.81600000000001,52.55899999999999,50.266999999999996,81219111.0,4512210672.62
413,603819.XSHG,神力股份,10.97,8.663999999999998,9.655,9.953999999999999,65709195.0,695891135.4499999
414,002810.XSHE,山东赫达,34.32,27.071999999999996,29.857,29.716,61476397.0,1893985916.1000001
415,300054.XSHE,鼎龙股份,17.48,13.752,15.180000000000001,14.592499999999998,718639491.0,11207434013.15
416,603268.XSHG,松发股份,16.37,12.988,15.218,15.0595,82193791.0,1365764837.87
417,300373.XSHE,扬杰科技,35.71,28.252,30.802,29.384999999999998,495920603.0,15733285621.32
418,600161.XSHG,天坛生物,45.18,34.898,39.618,41.454,253118751.0,11074852986.740002
419,002807.XSHE,江阴银行,4.82,3.718,3.8660000000000005,3.8739999999999997,625262149.0,2741533634.6200004
420,600082.XSHG,海泰发展,3.73,2.914,3.1600000000000006,3.2855,110437671.0,386083263.11
421,002489.XSHE,浙江永强,4.72,3.6799999999999997,3.9099999999999993,4.0165,1490056777.0,6382211161.520001
422,601028.XSHG,玉龙股份,12.52,9.784,10.869,10.443500000000002,207757334.0,2289310753.88
423,300605.XSHE,恒锋信息,14.36,11.294,12.190999999999999,12.578999999999999,52359768.0,701822072.47
424,002852.XSHE,道道全,21.86,15.242,14.981,14.820000000000002,114663476.0,1901043723.52
425,000892.XSHE,欢瑞世纪,4.66,3.6020000000000003,3.9,4.0555,373082977.0,1596746819.3600001
426,300352.XSHE,北信源,8.76,6.504,6.801,6.961499999999999,1104746620.0,8392841029.85
427,603388.XSHG,元成股份,7.45,5.874,6.448,6.7475,36482158.0,261495646.83
428,601628.XSHG,中国人寿,44.0,31.73,30.427,29.167500000000008,582465468.0,19560851191.81
429,002879.XSHE,长缆科技,17.22,13.514,14.603,15.144,56749831.0,914138007.8900001
430,600081.XSHG,东风科技,11.15,8.778,9.532,9.945000000000002,75597561.0,800982555.3700001
431,603177.XSHG,德创环保,9.24,7.231999999999999,7.970999999999999,8.503,47887223.0,428380465.83000004
432,601881.XSHG,中国银河,16.1,12.696,12.443000000000001,11.369499999999999,2025719493.0,26602423410.68
433,000659.XSHE,珠海中富,2.64,1.9740000000000002,2.13,2.1854999999999998,347587143.0,805208547.8299999
434,603583.XSHG,捷昌驱动,52.29,39.946,44.376000000000005,45.7255,56466761.0,2715405447.8100004
435,601958.XSHG,金钼股份,6.95,5.348,5.677000000000001,5.7219999999999995,353469568.0,2214733405.06
436,603859.XSHG,能科股份,39.06,30.377999999999997,32.463,33.162,76403602.0,2668928114.09
437,002349.XSHE,精华制药,5.72,4.462,4.887,5.032000000000001,257371942.0,1372134284.35
438,000802.XSHE,北京文化,8.34,6.334,6.525,6.301499999999999,755577064.0,5271114194.429999
439,600818.XSHG,中路股份,13.02,10.244,11.130999999999998,11.5925,80504522.0,990109720.9200001
440,600233.XSHG,圆通速递,15.78,12.610000000000001,13.747,14.86,472061173.0,7411535814.3
441,002535.XSHE,*ST林重,1.48,1.138,1.242,1.2860000000000003,280975389.0,383212404.5
442,600752.XSHG,*ST哈慈,,,,,,
443,300165.XSHE,天瑞仪器,5.88,4.494,4.875000000000001,5.1434999999999995,391945815.0,2179749203.7799997
444,300564.XSHE,筑博设计,28.74,22.529999999999998,24.402,25.268499999999996,17319522.0,468441860.12
445,002508.XSHE,老板电器,36.18,28.994,30.437000000000005,31.436999999999994,252179977.0,8375165488.409999
446,300335.XSHE,迪森股份,5.05,3.9619999999999997,4.2989999999999995,4.4195,74797446.0,351923621.74
447,600136.XSHG,当代文体,9.55,7.280000000000001,7.776999999999999,8.222999999999999,186997506.0,1641662195.0700004
448,300360.XSHE,炬华科技,10.54,8.325999999999999,8.994,8.801499999999999,204499782.0,1973140177.81
449,603656.XSHG,泰禾光电,14.77,11.522,12.620000000000001,13.227500000000001,26196749.0,367803360.57000005
450,002977.XSHE,天箭科技,121.86,86.65,92.2,87.26,64126079.0,6053581071.780001
451,002753.XSHE,永东股份,10.03,8.284,8.859,8.574499999999999,136236604.0,1364770753.77
452,600655.XSHG,豫园股份,11.51,8.3,8.648,8.648,414854721.0,3968833113.5700006
453,600085.XSHG,同仁堂,28.55,22.766,25.07,25.692500000000003,196145533.0,5382939531.39
454,601188.XSHG,龙江交通,2.84,2.242,2.4349999999999996,2.5394999999999994,68800722.0,186957729.31000003
455,002330.XSHE,得利斯,7.82,6.08,6.648999999999999,6.833500000000001,204916853.0,1488077037.3800004
456,000583.XSHE,S*ST托普,,,,,,
457,600783.XSHG,鲁信创投,18.59,14.836000000000002,15.245000000000001,14.988999999999999,343201887.0,5570345607.21
458,000728.XSHE,国元证券,11.19,8.612,8.718,8.4065,1182807281.0,11328065195.949999
459,603755.XSHG,日辰股份,83.48,66.75800000000001,75.89,78.45750000000001,16422491.0,1356612575.6200001
460,600016.XSHG,民生银行,6.44,5.184,5.4799999999999995,5.5695,2963694511.0,18086815357.57
461,002909.XSHE,集泰股份,10.51,8.075999999999999,8.466000000000001,8.798999999999998,286777433.0,2755632778.2999997
462,002586.XSHE,*ST围海,2.13,1.722,1.957,2.048,82858998.0,178351523.54999998
463,002105.XSHE,信隆健康,6.52,4.746,5.071,5.0935,186736456.0,1005563591.76
464,300825.XSHE,阿尔特,21.65,16.522,17.709,18.7115,270377310.0,5404561239.04
465,002347.XSHE,泰尔股份,4.61,3.6199999999999997,3.9189999999999996,4.085,116486344.0,506966202.79
466,300648.XSHE,星云股份,18.99,13.878,14.514000000000001,15.36,112922075.0,1863979870.47
467,002152.XSHE,广电运通,15.09,11.562000000000001,12.139,12.075,1645061844.0,21475606125.85
468,002029.XSHE,七匹狼,5.57,4.36,4.696,4.891,130832520.0,683016330.16
469,600971.XSHG,恒源煤电,5.64,4.4,4.568,4.6115,344865877.0,1746546820.0100002
470,002173.XSHE,创新医疗,5.68,4.452,4.913,5.1245,97658363.0,529584023.3
